pdf_name,page_number,pdfplumber_table_found,img2table_table_found,tabula_table_found,paddle_max_probabilities,microsoft_max_probabilities,table_found
10_Transport_and_Communication_AE_2017,19,False,True,False,0.9663088,0.0,False
10_Transport_and_Communication_AE_2017,20,True,True,False,0.80282724,0.9902716279029846,True
10_Transport_and_Communication_AE_2017,21,True,True,True,0.9349443,0.9930452704429626,True
10_Transport_and_Communication_AE_2017,22,True,True,True,0.98886657,0.9995433688163756,True
Eco_Agriculture_Chapter_1_AE_2015,1,False,False,False,0.0,0.6816790699958801,False
Eco_Agriculture_Chapter_1_AE_2015,2,False,False,False,0.0,0.7873715758323669,False
Eco_Agriculture_Chapter_1_AE_2015,3,False,False,False,0.0,0.0,False
Eco_Agriculture_Chapter_1_AE_2015,4,False,False,False,0.0,0.7873715758323669,False
Eco_Agriculture_Chapter_1_AE_2015,5,False,False,False,0.0,0.643716037273407,False
Eco_Agriculture_Chapter_1_AE_2015,6,False,False,False,0.0,0.7873715758323669,False
Eco_Agriculture_Chapter_1_AE_2015,7,False,False,False,0.0,0.5666221380233765,False
Eco_Agriculture_Chapter_1_AE_2015,8,True,True,True,0.96496534,0.9921463131904602,True
Eco_Agriculture_Chapter_1_AE_2015,9,True,True,True,0.9757456,0.9355518817901612,True
Eco_Agriculture_Chapter_1_AE_2015,10,False,True,False,0.31187838,0.5023461580276489,False
Eco_Agriculture_Chapter_1_AE_2015,11,False,True,False,0.66040623,0.9955934882164,True
Eco_Agriculture_Chapter_1_AE_2015,12,True,True,True,0.98146456,0.9993194341659546,True
Eco_Agriculture_Chapter_1_AE_2015,13,True,True,True,0.9764412,0.9995542168617249,True
Eco_Agriculture_Chapter_1_AE_2015,14,True,True,True,0.9570255,0.9950662851333618,True
Eco_Agriculture_Chapter_1_AE_2015,15,True,True,True,0.92620546,0.9842862486839294,True
Eco_Agriculture_Chapter_1_AE_2015,16,True,True,True,0.96681696,0.9931746125221252,True
Eco_Agriculture_Chapter_1_AE_2015,17,False,True,False,0.0,0.3900589942932129,False
Eco_Agriculture_Chapter_1_AE_2015,18,True,True,True,0.9799422,0.9962375164031982,True
Eco_Agriculture_Chapter_1_AE_2015,19,True,True,True,0.981723,0.9995319843292236,True
Eco_Agriculture_Chapter_1_AE_2015,20,True,True,True,0.9752075,0.9995980858802797,True
Eco_Agriculture_Chapter_1_AE_2015,21,True,True,True,0.9377367,0.999613344669342,True
Eco_Agriculture_Chapter_1_AE_2015,22,True,True,True,0.9688421,0.999863624572754,True
Eco_Agriculture_Chapter_1_AE_2015,23,True,True,True,0.9751593,0.9952383041381836,True
3_Manufacturing_Statistics_2019_AE,1,False,False,False,0.0,0.7064854502677917,False
3_Manufacturing_Statistics_2019_AE,2,False,False,False,0.0,0.7873715758323669,False
3_Manufacturing_Statistics_2019_AE,3,False,False,False,0.40266776,0.0,False
3_Manufacturing_Statistics_2019_AE,4,True,True,True,0.97207665,0.9996792078018188,True
3_Manufacturing_Statistics_2019_AE,5,True,True,True,0.9829273,0.9998268485069276,True
3_Manufacturing_Statistics_2019_AE,6,True,True,True,0.9815965,0.9997981190681458,True
3_Manufacturing_Statistics_2019_AE,7,True,True,True,0.97886163,0.990062654018402,True
3_Manufacturing_Statistics_2019_AE,8,False,True,False,0.0,0.7348395586013794,False
3_Manufacturing_Statistics_2019_AE,9,False,True,False,0.0,0.6226049661636353,False
3_Manufacturing_Statistics_2019_AE,10,True,True,True,0.9803332,0.998810052871704,True
3_Manufacturing_Statistics_2019_AE,11,False,True,False,0.0,0.0,False
3_Manufacturing_Statistics_2019_AE,12,False,False,False,0.0,0.8224349021911621,False
3_Manufacturing_Statistics_2019_AE,13,False,True,False,0.0,0.4605609476566314,False
3_Manufacturing_Statistics_2019_AE,14,False,False,False,0.0,0.6551972031593323,False
3_Manufacturing_Statistics_2019_AE,15,False,False,False,0.0,0.7507691383361816,False
3_Manufacturing_Statistics_2019_AE,16,False,False,False,0.0,0.8188305497169495,False
3_Manufacturing_Statistics_2019_AE,17,False,False,False,0.0,0.6111921668052673,False
3_Manufacturing_Statistics_2019_AE,18,False,False,False,0.0,0.7640954256057739,False
3_Manufacturing_Statistics_2019_AE,19,False,True,False,0.0,0.0,False
3_Manufacturing_Statistics_2019_AE,20,False,False,False,0.0,0.8988981246948242,False
3_Manufacturing_Statistics_2019_AE,21,False,True,False,0.6346327,0.6369621157646179,False
3_Manufacturing_Statistics_2019_AE,22,False,True,False,0.0,0.856538712978363,False
3_Manufacturing_Statistics_2019_AE,23,False,False,False,0.0,0.0,False
3_Manufacturing_Statistics_2019_AE,24,False,False,False,0.0,0.5022063255310059,False
3_Manufacturing_Statistics_2019_AE,25,False,False,False,0.0,0.7288857698440552,False
3_Manufacturing_Statistics_2019_AE,26,False,False,False,0.0,0.8569576144218445,False
3_Manufacturing_Statistics_2019_AE,27,False,True,False,0.3899613,0.0,False
3_Manufacturing_Statistics_2019_AE,28,False,True,False,0.0,0.8892260193824768,False
3_Manufacturing_Statistics_2019_AE,29,False,False,False,0.0,0.5807955861091614,False
3_Manufacturing_Statistics_2019_AE,30,False,False,False,0.0,0.5283417105674744,False
10_Banks_Insur_2016_AE,1,False,False,False,0.0,0.6737112402915955,False
10_Banks_Insur_2016_AE,2,False,False,False,0.0,0.7873715758323669,False
10_Banks_Insur_2016_AE,3,False,False,False,0.0,0.5119248628616333,False
10_Banks_Insur_2016_AE,4,False,False,False,0.30827317,0.6318139433860779,False
10_Banks_Insur_2016_AE,5,False,False,False,0.0,0.7873715758323669,False
10_Banks_Insur_2016_AE,6,True,True,True,0.9793444,0.9977701902389526,True
10_Banks_Insur_2016_AE,7,True,True,True,0.97956365,0.9989990592002868,True
10_Banks_Insur_2016_AE,8,True,True,True,0.97377014,0.9991201758384703,True
10_Banks_Insur_2016_AE,9,True,True,True,0.97100914,0.9989759922027588,True
10_Banks_Insur_2016_AE,10,True,True,True,0.97403413,0.9994538426399232,True
10_Banks_Insur_2016_AE,11,True,True,True,0.9781396,0.9995688796043396,True
10_Banks_Insur_2016_AE,12,True,True,True,0.9815181,0.998929798603058,True
10_Banks_Insur_2016_AE,13,True,True,True,0.9755475,0.9898959398269652,True
10_Banks_Insur_2016_AE,14,False,False,False,0.0,0.859200119972229,False
10_Banks_Insur_2016_AE,15,False,False,False,0.0,0.640108585357666,False
10_Banks_Insur_2016_AE,16,False,False,False,0.0,0.7873715758323669,False
10_Banks_Insur_2016_AE,17,False,False,True,0.9634647,0.9988553524017334,True
10_Banks_Insur_2016_AE,18,False,False,True,0.9568349,0.999019742012024,True
10_Banks_Insur_2016_AE,19,False,True,False,0.0,0.4556522071361542,False
10_Banks_Insur_2016_AE,20,False,True,True,0.96425766,0.9949175119400024,True
10_Banks_Insur_2016_AE,21,False,True,False,0.0,0.0,False
10_Banks_Insur_2016_AE,22,True,True,True,0.9857189,0.9988698363304138,True
10_Banks_Insur_2016_AE,23,True,True,False,0.9755373,0.9788228869438172,True
10_Banks_Insur_2016_AE,24,False,False,False,0.0,0.3665584325790405,False
Health_6_2020_AE,1,False,False,False,0.0,0.612104594707489,False
Health_6_2020_AE,2,False,True,False,0.39880484,0.4961549639701843,False
Health_6_2020_AE,14,False,True,False,0.0,0.5312711596488953,False
Health_6_2020_AE,20,False,True,True,0.96264,0.6098789572715759,False
physical_Climate_Features_2015_AE,1,False,False,False,0.0,0.5847006440162659,False
physical_Climate_Features_2015_AE,2,False,False,False,0.5057404,0.3778397440910339,False
physical_Climate_Features_2015_AE,4,False,True,False,0.9869158,0.8487744927406311,False
physical_Climate_Features_2015_AE,7,False,False,False,0.95876646,0.8736295700073242,False
physical_Climate_Features_2015_AE,8,False,True,False,0.93534094,0.0,False
Eco_Agriculture_Chapter_AnAb_AE_2012,1,False,False,False,0.0,0.6448980569839478,False
Eco_Agriculture_Chapter_AnAb_AE_2012,2,False,False,False,0.0,0.6503250598907471,False
Eco_Agriculture_Chapter_AnAb_AE_2012,3,False,False,False,0.0,0.5290648341178894,False
Eco_Agriculture_Chapter_AnAb_AE_2012,4,True,True,True,0.96575594,0.9942613840103148,True
Eco_Agriculture_Chapter_AnAb_AE_2012,5,False,False,False,0.6085464,0.3861177861690521,False
Eco_Agriculture_Chapter_AnAb_AE_2012,6,True,True,True,0.95977616,0.992840051651001,True
Eco_Agriculture_Chapter_AnAb_AE_2012,7,False,True,False,0.66817737,0.0,False
Eco_Agriculture_Chapter_AnAb_AE_2012,8,False,True,False,0.7931664,0.9749495387077332,True
Eco_Agriculture_Chapter_AnAb_AE_2012,9,True,True,True,0.98424864,0.9988645315170288,True
Eco_Agriculture_Chapter_AnAb_AE_2012,10,True,True,True,0.9837442,0.999237060546875,True
Eco_Agriculture_Chapter_AnAb_AE_2012,11,True,True,True,0.97533685,0.9830809235572816,True
Eco_Agriculture_Chapter_AnAb_AE_2012,12,True,True,True,0.9451241,0.9895765781402588,True
Eco_Agriculture_Chapter_AnAb_AE_2012,13,True,True,False,0.80964255,0.9353562593460084,True
Eco_Agriculture_Chapter_AnAb_AE_2012,14,False,True,False,0.8129355,0.0,False
Eco_Agriculture_Chapter_AnAb_AE_2012,15,True,True,True,0.9750507,0.9981829524040222,True
Eco_Agriculture_Chapter_AnAb_AE_2012,16,True,True,True,0.9875125,0.9990615248680116,True
Eco_Agriculture_Chapter_AnAb_AE_2012,17,True,True,True,0.9804645,0.9991959929466248,True
Eco_Agriculture_Chapter_AnAb_AE_2012,18,True,True,True,0.9815359,0.9990057349205016,True
Eco_Agriculture_Chapter_AnAb_AE_2012,19,True,True,True,0.977337,0.997246503829956,True
Eco_Agriculture_Chapter_AnAb_AE_2012,20,True,True,True,0.969808,0.9994176626205444,True
Eco_Agriculture_Chapter_AnAb_AE_2012,21,True,True,True,0.9755347,0.995193898677826,True
Eco_Agriculture_Chapter_AnAb_AE_2012,22,True,True,True,0.933445,0.9953054785728456,True
Eco_Agriculture_Chapter_AnAb_AE_2012,23,True,True,True,0.9650499,0.9963676929473876,True
Soc_Education_Chapter_AnAb_AE_2012,1,False,False,False,0.0,0.6070711016654968,False
Soc_Education_Chapter_AnAb_AE_2012,2,False,False,False,0.42616898,0.6940761208534241,False
Soc_Education_Chapter_AnAb_AE_2012,4,False,True,False,0.92519844,0.6751254200935364,False
Soc_Education_Chapter_AnAb_AE_2012,5,True,True,True,0.95591295,0.8695406317710876,False
Soc_Education_Chapter_AnAb_AE_2012,8,False,True,False,0.7813392,0.6399548649787903,False
Soc_Education_Chapter_AnAb_AE_2012,10,False,True,False,0.9805155,0.0,False
Soc_Education_Chapter_AnAb_AE_2012,11,True,True,True,0.96647006,0.8995383381843567,False
Soc_Education_Chapter_AnAb_AE_2012,31,False,True,False,0.9864278,0.6151586174964905,False
Soc_Education_Chapter_AnAb_AE_2012,39,False,True,True,0.9837405,0.7670742273330688,False
Eco_Agriculture_Chapter_AnAb_AE_2013,1,False,False,False,0.0,0.6779448390007019,False
Eco_Agriculture_Chapter_AnAb_AE_2013,2,False,False,False,0.0,0.7873715758323669,False
Eco_Agriculture_Chapter_AnAb_AE_2013,3,False,False,False,0.0,0.476078599691391,False
Eco_Agriculture_Chapter_AnAb_AE_2013,4,False,False,False,0.0,0.7873715758323669,False
Eco_Agriculture_Chapter_AnAb_AE_2013,5,False,False,False,0.0,0.6681259274482727,False
Eco_Agriculture_Chapter_AnAb_AE_2013,6,False,False,False,0.0,0.7873715758323669,False
Eco_Agriculture_Chapter_AnAb_AE_2013,7,False,False,False,0.0,0.5811448693275452,False
Eco_Agriculture_Chapter_AnAb_AE_2013,8,True,True,True,0.97691333,0.993946373462677,True
Eco_Agriculture_Chapter_AnAb_AE_2013,9,True,True,True,0.9474198,0.9972034692764282,True
Eco_Agriculture_Chapter_AnAb_AE_2013,10,False,True,False,0.85906065,0.0,False
Eco_Agriculture_Chapter_AnAb_AE_2013,11,False,True,False,0.6222672,0.9969769716262816,True
Eco_Agriculture_Chapter_AnAb_AE_2013,12,True,True,True,0.9850993,0.9994202852249146,True
Eco_Agriculture_Chapter_AnAb_AE_2013,13,True,True,True,0.9808364,0.999103844165802,True
Eco_Agriculture_Chapter_AnAb_AE_2013,14,True,True,True,0.9184227,0.9954620003700256,True
Eco_Agriculture_Chapter_AnAb_AE_2013,15,True,True,True,0.86018074,0.9970712661743164,True
Eco_Agriculture_Chapter_AnAb_AE_2013,16,True,True,True,0.8583282,0.9605764150619508,True
Eco_Agriculture_Chapter_AnAb_AE_2013,17,False,True,False,0.7045295,0.5943905711174011,False
Eco_Agriculture_Chapter_AnAb_AE_2013,18,True,True,True,0.97929794,0.9990231990814208,True
Eco_Agriculture_Chapter_AnAb_AE_2013,19,True,True,True,0.9780764,0.9989808201789856,True
Eco_Agriculture_Chapter_AnAb_AE_2013,20,True,True,True,0.97365403,0.9991130232810974,True
Eco_Agriculture_Chapter_AnAb_AE_2013,21,True,True,True,0.9861867,0.9995150566101074,True
Eco_Agriculture_Chapter_AnAb_AE_2013,22,True,True,True,0.97194165,0.9997268319129944,True
Eco_Agriculture_Chapter_AnAb_AE_2013,23,True,True,True,0.97723156,0.9691815972328186,True
Eco_Agriculture_Chapter_AnAb_AE_2013,24,True,True,True,0.9710963,0.9961678385734558,True
Education_Chapter_4_2021_AE,1,False,False,False,0.0,0.6252458095550537,False
Education_Chapter_4_2021_AE,2,False,False,False,0.0,0.7186087369918823,False
Education_Chapter_4_2021_AE,3,True,True,True,0.9743751,0.9996933937072754,True
Education_Chapter_4_2021_AE,4,False,True,False,0.9566238,0.9693859815597534,False
Education_Chapter_4_2021_AE,5,False,True,True,0.8627739,0.0,False
Education_Chapter_4_2021_AE,6,False,True,True,0.9871158,0.9996685981750488,True
Education_Chapter_4_2021_AE,7,True,True,True,0.9477878,0.9997863173484802,True
Education_Chapter_4_2021_AE,8,False,True,False,0.93108815,0.6569317579269409,False
Education_Chapter_4_2021_AE,9,True,True,True,0.96848875,0.9997389912605286,True
Education_Chapter_4_2021_AE,10,False,True,False,0.7852972,0.8456304669380188,False
Education_Chapter_4_2021_AE,11,True,True,True,0.9847182,0.6948726177215576,False
Education_Chapter_4_2021_AE,12,True,True,True,0.9853674,0.9997510313987732,True
Education_Chapter_4_2021_AE,13,True,True,True,0.9860915,0.9998507499694824,True
Education_Chapter_4_2021_AE,14,True,True,True,0.98657626,0.9998635053634644,True
Education_Chapter_4_2021_AE,15,True,True,True,0.9887624,0.9998106360435486,True
Education_Chapter_4_2021_AE,16,True,True,True,0.9872693,0.999892234802246,True
Education_Chapter_4_2021_AE,17,True,True,True,0.9869525,0.9991254210472108,True
Education_Chapter_4_2021_AE,18,True,True,True,0.9745707,0.9990236759185792,True
Education_Chapter_4_2021_AE,19,True,True,True,0.98701483,0.9998985528945924,True
Education_Chapter_4_2021_AE,20,True,True,True,0.98042357,0.9996354579925536,True
Education_Chapter_4_2021_AE,21,True,True,True,0.9680519,0.9995669722557068,True
Education_Chapter_4_2021_AE,22,True,True,True,0.977319,0.9987457990646362,True
Education_Chapter_4_2021_AE,23,True,True,True,0.9609256,0.999790608882904,True
Education_Chapter_4_2021_AE,24,True,True,True,0.98160374,0.999731719493866,True
Education_Chapter_4_2021_AE,25,True,True,True,0.9844617,0.9998840093612672,True
Education_Chapter_4_2021_AE,26,True,True,True,0.9836678,0.9996657371520996,True
Education_Chapter_4_2021_AE,27,True,True,True,0.97190183,0.999678373336792,True
Education_Chapter_4_2021_AE,35,False,True,True,0.979385,0.9324068427085876,False
Education_Chapter_4_2021_AE,45,True,True,True,0.9733963,0.7800077199935913,False
physical_Climate_Features_2017_AE,1,False,False,False,0.0,0.6535477042198181,False
physical_Climate_Features_2017_AE,2,False,False,False,0.5062039,0.5498435497283936,False
physical_Climate_Features_2017_AE,4,False,True,True,0.9009912,0.3487108647823334,False
physical_Climate_Features_2017_AE,7,False,False,False,0.31149766,0.0,False
physical_Climate_Features_2017_AE,9,False,True,True,0.9871144,0.6668974161148071,False
Environmental2015,1,False,False,False,0.0,0.6222349405288696,False
Environmental2015,2,False,False,False,0.0,0.4600707292556762,False
Environmental2015,5,False,True,True,0.9860822,0.7694448828697205,False
Environmental2015,10,False,True,False,0.84626496,0.9988152980804444,False
Environmental2015,11,False,True,False,0.867421,0.9982683658599854,False
Environmental2015,12,False,True,False,0.59658283,0.9980546236038208,False
Environmental2015,14,True,True,True,0.9736067,0.9985620379447936,True
Environmental2015,15,True,True,True,0.97290206,0.9985021352767944,True
Environmental2015,16,True,True,True,0.9742649,0.997780740261078,True
Environmental2015,17,True,True,True,0.9779814,0.999107301235199,True
Environmental2015,18,True,True,True,0.9865661,0.998731791973114,True
Environmental2015,19,True,True,True,0.97609484,0.9987824559211732,True
Environmental2015,20,True,True,True,0.9849136,0.9956141710281372,True
Environmental2015,21,True,True,True,0.9794807,0.9995132684707642,True
Environmental2015,22,True,True,True,0.9772588,0.99923574924469,True
Environmental2015,23,False,False,False,0.0,0.8569576144218445,False
Environmental2015,24,False,True,False,0.9786952,0.0,False
Environmental2015,25,True,True,True,0.9840822,0.997079372406006,True
Environmental2015,26,False,False,False,0.97682816,0.8165364265441895,False
Environmental2015,27,True,True,True,0.9283459,0.975264608860016,True
Environmental2015,28,True,True,True,0.94852483,0.9974613189697266,True
Environmental2015,29,True,True,True,0.9529971,0.9997504353523254,True
Environmental2015,30,True,True,True,0.97901946,0.9997448325157166,True
Environmental2015,31,True,True,True,0.9830166,0.9994856119155884,True
Environmental2015,32,True,True,True,0.9858542,0.9995965361595154,True
Environmental2015,33,True,True,True,0.988303,0.9998377561569214,True
Environmental2015,34,True,True,True,0.980547,0.9988906979560852,True
Environmental2015,35,False,True,False,0.97953665,0.0,False
physical_Climate_Features_2021_AE,1,False,False,False,0.0,0.6230409145355225,False
physical_Climate_Features_2021_AE,2,False,False,False,0.75372154,0.640794575214386,False
physical_Climate_Features_2021_AE,4,True,True,True,0.905325,0.4770929217338562,False
physical_Climate_Features_2021_AE,7,False,False,False,0.0,0.0,False
physical_Climate_Features_2021_AE,9,True,True,True,0.9841302,0.67190021276474,False
sport_Youth__2019_AE,1,False,False,False,0.0,0.6199855804443359,False
sport_Youth__2019_AE,2,False,False,False,0.37340063,0.6603872776031494,False
sport_Youth__2019_AE,3,False,False,False,0.35204262,0.0,False
sport_Youth__2019_AE,4,False,False,False,0.39763412,0.3790308833122253,False
sport_Youth__2019_AE,5,False,False,False,0.64660233,0.0,False
sport_Youth__2019_AE,11,False,False,False,0.9518943,0.636367917060852,False
sport_Youth__2019_AE,12,False,False,False,0.67619985,0.632063090801239,False
sport_Youth__2019_AE,21,False,False,False,0.6939566,0.6027539968490601,False
sport_Youth__2019_AE,23,False,True,True,0.98666996,0.3239884376525879,False
sport_Youth__2019_AE,25,False,True,True,0.9709878,0.9953568577766418,False
sport_Youth__2019_AE,27,False,False,False,0.3887272,0.4654561579227447,False
sport_Youth__2019_AE,52,True,True,True,0.38623852,0.950506865978241,False
sport_Youth__2019_AE,78,False,True,True,0.9807182,0.577480673789978,False
sport_Youth__2019_AE,80,False,False,False,0.47971842,0.7194439768791199,False
sport_Youth__2019_AE,84,False,False,False,0.6896037,0.6961948871612549,False
sport_Youth__2019_AE,89,False,False,False,0.8001095,0.6379247903823853,False
Eco_Electricity_Chapter_AnAb_AE_2013,1,False,False,False,0.0,0.6438239216804504,False
Eco_Electricity_Chapter_AnAb_AE_2013,2,False,False,False,0.0,0.7873715758323669,False
Eco_Electricity_Chapter_AnAb_AE_2013,3,False,False,False,0.0,0.3497335612773895,False
Eco_Electricity_Chapter_AnAb_AE_2013,4,True,True,True,0.9642416,0.9814546704292296,True
Eco_Electricity_Chapter_AnAb_AE_2013,5,True,True,True,0.953047,0.9996235370635986,True
Eco_Electricity_Chapter_AnAb_AE_2013,6,True,True,False,0.9593041,0.9992341995239258,True
Eco_Electricity_Chapter_AnAb_AE_2013,7,True,True,False,0.78639394,0.9935274720191956,True
Eco_Electricity_Chapter_AnAb_AE_2013,8,False,True,True,0.9700494,0.9925945401191713,True
Eco_Electricity_Chapter_AnAb_AE_2013,9,False,True,False,0.66654307,0.0,False
Eco_Electricity_Chapter_AnAb_AE_2013,10,True,True,True,0.9452789,0.9888055324554444,True
Eco_Electricity_Chapter_AnAb_AE_2013,11,False,True,False,0.78096694,0.736905574798584,False
Environment_11_2014_AE,1,False,False,False,0.32308385,0.6500182151794434,False
Environment_11_2014_AE,2,False,False,False,0.34766525,0.411928117275238,False
Environment_11_2014_AE,5,False,True,True,0.98533404,0.8004294037818909,False
Environment_11_2014_AE,21,False,False,False,0.0,0.859200119972229,False
Environment_11_2014_AE,22,False,True,False,0.98006904,0.0,False
Environment_11_2014_AE,24,False,True,False,0.9779944,0.7917087078094482,False
Environment_11_2014_AE,33,False,False,False,0.9759272,0.0,False
Eco_Electricity_Chapter_AnAb_AE_2012,1,False,False,False,0.0,0.63179612159729,False
Eco_Electricity_Chapter_AnAb_AE_2012,2,False,False,False,0.0,0.3459699153900146,False
Eco_Electricity_Chapter_AnAb_AE_2012,3,True,True,False,0.97089005,0.967497169971466,True
Eco_Electricity_Chapter_AnAb_AE_2012,4,True,True,False,0.9390213,0.9975945353507996,True
Eco_Electricity_Chapter_AnAb_AE_2012,5,True,True,True,0.8180167,0.9959367513656616,True
Eco_Electricity_Chapter_AnAb_AE_2012,6,True,True,True,0.97271997,0.9977200627326964,True
Eco_Electricity_Chapter_AnAb_AE_2012,7,False,True,True,0.95879954,0.9937365055084229,True
Eco_Electricity_Chapter_AnAb_AE_2012,8,False,True,False,0.61010945,0.0,False
Eco_Electricity_Chapter_AnAb_AE_2012,9,True,True,True,0.9073992,0.8369101285934448,True
Eco_Electricity_Chapter_AnAb_AE_2012,10,False,True,False,0.8945694,0.8444226980209351,False
Population_Social_Statistics_Q1_2022_AE,1,False,True,False,0.0,0.5885705351829529,False
Population_Social_Statistics_Q1_2022_AE,2,False,False,False,0.0,0.4653682112693786,False
Population_Social_Statistics_Q1_2022_AE,3,False,False,False,0.0,0.5585963129997253,False
Population_Social_Statistics_Q1_2022_AE,4,True,True,True,0.98747694,0.9981410503387452,False
Population_Social_Statistics_Q1_2022_AE,5,True,True,True,0.9889173,0.9988609552383424,False
Population_Social_Statistics_Q1_2022_AE,6,True,True,True,0.98848706,0.9984037280082704,False
Population_Social_Statistics_Q1_2022_AE,7,False,False,False,0.0,0.4375526010990143,False
Population_Social_Statistics_Q1_2022_AE,9,True,True,False,0.56911033,0.3165633380413055,False
Population_Social_Statistics_Q1_2022_AE,11,True,True,False,0.9488028,0.4850763082504272,False
Population_Social_Statistics_Q1_2022_AE,13,True,True,False,0.9658002,0.4664836525917053,False
Population_Social_Statistics_Q1_2022_AE,14,False,False,False,0.0,0.5785759687423706,False
Population_Social_Statistics_Q1_2022_AE,20,False,True,False,0.8173681,0.5034317374229431,False
Population_Social_Statistics_Q1_2022_AE,22,False,True,False,0.31107318,0.3478237092494964,False
Population_Social_Statistics_Q1_2022_AE,25,False,True,False,0.0,0.0,False
Population_Social_Statistics_Q1_2022_AE,30,False,True,False,0.0,0.0,False
Population_Social_Statistics_Q1_2022_AE,32,False,True,False,0.0,0.0,False
Population_Social_Statistics_Q1_2022_AE,34,False,True,False,0.33414057,0.0,False
Population_Social_Statistics_Q1_2022_AE,37,False,True,False,0.0,0.0,False
Population_Social_Statistics_Q1_2022_AE,38,False,False,False,0.0,0.5992749929428101,False
Population_Social_Statistics_Q1_2022_AE,40,False,True,False,0.80267936,0.5536322593688965,False
Population_Social_Statistics_Q1_2022_AE,42,False,True,False,0.0,0.31122025847435,False
Population_Social_Statistics_Q1_2022_AE,44,False,True,False,0.40031746,0.5083709359169006,False
Population_Social_Statistics_Q1_2022_AE,46,False,True,False,0.0,0.6971136331558228,False
Population_Social_Statistics_Q1_2022_AE,48,False,True,False,0.0,0.3601810932159424,False
Population_Social_Statistics_Q1_2022_AE,52,False,False,False,0.0,0.4249637126922607,False
7_Security_2021_AE,1,False,False,False,0.0,0.6973018050193787,False
7_Security_2021_AE,2,False,False,False,0.4238719,0.5450252294540405,False
7_Security_2021_AE,3,True,True,True,0.9869709,0.9999322891235352,True
7_Security_2021_AE,4,True,True,True,0.97092706,0.999401330947876,True
7_Security_2021_AE,5,True,True,True,0.9596436,0.9985041618347168,True
7_Security_2021_AE,6,True,True,True,0.98108906,0.9998877048492432,True
7_Security_2021_AE,7,True,True,True,0.9830634,0.9998763799667358,True
7_Security_2021_AE,8,True,True,True,0.98199075,0.9998148083686828,True
7_Security_2021_AE,9,True,True,True,0.97602504,0.9987249970436096,True
7_Security_2021_AE,10,True,True,True,0.9561449,0.999692678451538,True
7_Security_2021_AE,11,True,True,True,0.9816255,0.9999338388442992,True
7_Security_2021_AE,12,True,True,True,0.97631025,0.9998546838760376,True
7_Security_2021_AE,13,False,True,True,0.9650639,0.9992576241493224,True
7_Security_2021_AE,14,False,True,True,0.9851379,0.8994189500808716,False
7_Security_2021_AE,15,True,True,True,0.98567057,0.9996223449707032,True
7_Security_2021_AE,16,False,True,True,0.975734,0.9993979930877686,True
7_Security_2021_AE,17,False,True,False,0.9536279,0.7329903244972229,False
7_Security_2021_AE,18,False,True,True,0.933185,0.9959542751312256,True
7_Security_2021_AE,19,True,True,True,0.9831743,0.99984610080719,True
7_Security_2021_AE,20,True,True,True,0.9844127,0.999848246574402,True
7_Security_2021_AE,21,True,True,True,0.97798806,0.9993283748626708,True
7_Security_2021_AE,22,True,True,True,0.98033684,0.9998897314071656,True
7_Security_2021_AE,30,False,False,False,0.0,0.0,False
7_Security_2021_AE,32,True,True,False,0.96624076,0.5009010434150696,False
vital_statistics_3_2020_AE,1,False,False,False,0.0,0.6225851774215698,False
vital_statistics_3_2020_AE,2,False,False,False,0.5481678,0.468688815832138,False
vital_statistics_3_2020_AE,4,False,False,False,0.44190645,0.7656513452529907,False
vital_statistics_3_2020_AE,9,False,True,False,0.9836009,0.9286242127418518,False
vital_statistics_3_2020_AE,12,False,True,False,0.45126128,0.4945380091667175,False
vital_statistics_3_2020_AE,14,False,True,False,0.9489512,0.7048547863960266,False
vital_statistics_3_2020_AE,16,False,True,True,0.98238176,0.6575791835784912,False
vital_statistics_3_2020_AE,18,False,True,True,0.98484,0.5918504595756531,False
vital_statistics_3_2020_AE,23,False,True,True,0.9861639,0.596181333065033,False
vital_statistics_3_2020_AE,27,False,False,False,0.0,0.3359003961086273,False
vital_statistics_3_2020_AE,33,False,True,False,0.95730233,0.4757681488990783,False
7_wholesale_retail_trade_2021_AE,1,False,False,False,0.0,0.628604531288147,False
7_wholesale_retail_trade_2021_AE,2,False,False,False,0.0,0.7823679447174072,False
7_wholesale_retail_trade_2021_AE,3,False,False,False,0.61367834,0.499472975730896,False
7_wholesale_retail_trade_2021_AE,4,True,True,True,0.97212094,0.9995939135551452,True
7_wholesale_retail_trade_2021_AE,5,True,True,False,0.9535207,0.9997856020927428,True
7_wholesale_retail_trade_2021_AE,6,True,True,True,0.97439396,0.997526466846466,True
7_wholesale_retail_trade_2021_AE,7,False,True,False,0.0,0.0,False
7_wholesale_retail_trade_2021_AE,8,True,True,True,0.5968622,0.9944438338279724,True
7_wholesale_retail_trade_2021_AE,9,True,True,True,0.9868396,0.999842643737793,True
7_wholesale_retail_trade_2021_AE,10,True,True,True,0.98213214,0.9997878670692444,True
3_Mining_quarrying_Statistics_2016_AE,1,False,False,False,0.0,0.6631816029548645,False
3_Mining_quarrying_Statistics_2016_AE,2,False,False,False,0.0,0.7823679447174072,False
3_Mining_quarrying_Statistics_2016_AE,3,False,False,False,0.0,0.5864237546920776,False
3_Mining_quarrying_Statistics_2016_AE,4,True,True,True,0.97627926,0.9970598816871644,True
3_Mining_quarrying_Statistics_2016_AE,5,True,True,True,0.97738737,0.999319314956665,True
